room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
13189841,21940642,Shared room,Mar Vista,4,4.5,4,1,34
13191317,21940642,Shared room,Mar Vista,1,0,4,1,34
13191477,21940642,Shared room,Mar Vista,2,0,4,1,34
13191521,21940642,Shared room,Mar Vista,8,4.5,4,1,34
13190474,21940642,Shared room,Mar Vista,12,4.5,4,1,34
15148601,21940642,Shared room,Mar Vista,2,0,4,1,31
17512301,21940642,Shared room,Del Rey,0,0,4,1,33
17513133,21940642,Shared room,Del Rey,0,0,4,1,33
17107890,7615885,Shared room,Mar Vista,0,0,1,1,40
15148882,21940642,Shared room,Mar Vista,3,4,4,1,31
15146865,21940642,Shared room,Mar Vista,9,4.5,4,1,31
15987243,72410835,Shared room,Westchester,0,0,1,1,30
15148838,21940642,Shared room,Mar Vista,1,0,4,1,31
15146594,21940642,Shared room,Mar Vista,7,4.5,4,1,31
16247001,106223752,Shared room,Westwood,1,0,1,1,23
16313970,70013236,Shared room,Del Rey,0,0,4,1,40
14807325,31454273,Shared room,Del Rey,4,4.5,4,1,40
14954244,10271353,Shared room,Palms,0,0,1,1,20
841337,2493728,Shared room,Del Rey,36,4.5,1,1,37
16455761,67748516,Shared room,Westwood,1,0,1,1,28
7257114,37995407,Shared room,Westwood,0,0,2,1,39
1797650,8206200,Shared room,Reseda,33,4.5,6,1,32
2127823,8206200,Shared room,Reseda,51,5,6,1,32
7239480,18831310,Shared room,Westwood,2,0,1,1,40
12343287,65967564,Shared room,Reseda,2,0,1,1,35
13601388,35155134,Shared room,Westwood,2,0,1,1,30
16085666,29391585,Shared room,Brentwood,1,0,2,1,27
2346712,8206200,Shared room,Reseda,45,4.5,6,1,32
6718066,35178029,Shared room,Westwood,1,0,1,1,33
6673893,3360741,Shared room,Westwood,1,0,1,1,35
7526789,19648239,Shared room,Westwood,0,0,1,1,30
6749329,35338020,Shared room,Westwood,1,0,1,1,33
7116602,37282268,Shared room,Westwood,1,0,1,1,27
9110107,17658155,Shared room,Westwood,18,4.5,2,1,35
17534391,105995511,Shared room,Westwood,0,0,1,1,29
6423759,32782562,Shared room,Westwood,2,0,1,1,20
13715399,62843352,Shared room,Westwood,0,0,1,1,22
15058811,3679304,Shared room,West Hollywood,0,0,10,1,14
8568074,3415314,Shared room,Mar Vista,1,0,1,1,35
15754609,75793428,Shared room,Rancho Park,0,0,1,1,40
10252137,41230019,Shared room,Sawtelle,1,0,1,1,34
655754,3301628,Shared room,Mar Vista,12,4,2,1,35
7828567,28260520,Shared room,Palms,28,5,2,1,40
14082471,83943790,Shared room,Westwood,4,5,1,1,35
2388460,12201603,Shared room,Hollywood Hills,8,5,1,1,18
15513507,9005587,Shared room,Palms,3,4.5,1,1,35
7935092,33886352,Shared room,University Park,19,4.5,1,1,25
11948595,61106884,Shared room,Mid-Wilshire,1,0,1,1,30
13017212,62849271,Shared room,Vermont Square,3,4,1,1,40
12010342,64240779,Shared room,Historic South-Central,0,0,1,1,37
14784992,42927041,Shared room,Sun Valley,1,0,4,1,16
16536158,13081546,Shared room,Valley Glen,0,0,7,1,30
16711346,56484474,Shared room,Valley Village,0,0,1,1,25
8129485,42927041,Shared room,Sun Valley,5,3.5,4,1,22
7621382,36146674,Shared room,Valley Village,2,0,2,1,39
14785240,42927041,Shared room,Sun Valley,0,0,4,1,19
15148661,21940642,Shared room,Culver City,5,4.5,4,1,31
17639836,117926357,Shared room,Westwood,0,0,1,1,23
15820575,66692154,Shared room,Westwood,11,5,3,1,40
16901397,111826945,Shared room,Venice,0,0,1,1,30
16932091,111826945,Shared room,Venice,2,0,1,1,30
13468857,77033791,Shared room,Westwood,7,4.5,1,1,35
16910165,111826945,Shared room,Venice,0,0,1,1,30
17467022,29453187,Shared room,West Los Angeles,0,0,1,1,29
17041677,55067641,Shared room,Sawtelle,0,0,1,1,24
12714737,34676158,Shared room,Torrance,14,4.5,1,1,35
8239572,34676158,Shared room,Torrance,22,4.5,1,1,35
6625283,34676158,Shared room,Torrance,99,4.5,5,1,35
8539505,34676158,Shared room,Torrance,43,4.5,1,1,35
8539318,34676158,Shared room,Torrance,40,5,1,1,35
16755810,110221279,Shared room,Green Meadows,1,0,9,1,28
16187521,33870211,Shared room,Westchester,0,0,1,1,40
11506990,43267566,Shared room,Culver City,0,0,1,1,27
619348,2727122,Shared room,Exposition Park,2,0,4,1,25
17668220,12263444,Shared room,Hollywood,0,0,2,1,40
11379877,19206702,Shared room,Hollywood,0,0,1,1,38
459767,2285869,Shared room,Larchmont,0,0,1,1,35
12604408,63799209,Shared room,Downtown,0,0,1,1,35
16720735,49092679,Shared room,Vermont Vista,0,0,2,1,22
13722918,50784721,Shared room,Willowbrook,5,4.5,4,1,25
15908840,50784721,Shared room,Harbor Gateway,1,0,1,1,30
16632005,100804723,Shared room,Manchester Square,3,4.5,4,1,35
12991211,19246120,Shared room,Whittier,0,0,2,1,35
10525989,54273991,Shared room,Paramount,0,0,1,1,38
16018937,103885710,Shared room,Norwalk,1,0,1,1,21
15510884,62313524,Shared room,South Whittier,0,0,1,1,25
7763702,40815349,Shared room,West Whittier-Los Nietos,0,0,1,1,31
12068528,45248498,Shared room,Norwalk,28,5,1,1,32
15419836,94128650,Shared room,Mid-City,0,0,1,1,25
8902472,46565638,Shared room,Beverly Hills,0,0,1,1,20
16468623,107978473,Shared room,Palms,3,5,1,1,25
16937049,127815,Shared room,Mid-City,0,0,2,1,35
16561024,10666984,Shared room,Hyde Park,0,0,1,1,19
11257329,2682536,Shared room,Exposition Park,7,3.5,10,1,25
13096778,4024470,Shared room,Exposition Park,0,0,6,1,25
16076835,43955786,Shared room,Hollywood Hills,1,0,4,1,40
15419866,94128650,Shared room,Mid-City,0,0,6,1,25
13879372,14344527,Shared room,Mid-City,2,0,1,1,25
17512880,58286290,Shared room,Hollywood,0,0,2,1,38
15149002,21940642,Shared room,Beverly Grove,2,0,6,1,30
12816507,54407699,Shared room,Mid-City,0,0,1,1,25
4397110,7382425,Shared room,Beverly Grove,8,4.5,1,1,34
16995414,55067641,Shared room,Beverly Grove,1,0,1,1,22
17106415,41216168,Shared room,Carthay,0,0,1,1,37
16995507,55067641,Shared room,Beverly Grove,0,0,1,1,22
16757521,111209986,Shared room,Hollywood,0,0,1,1,40
16914516,22844899,Shared room,Mid-Wilshire,0,0,1,1,40
5629216,29173048,Shared room,Baldwin Hills/Crenshaw,0,0,1,1,40
15149169,21940642,Shared room,Beverly Grove,0,0,6,1,30
11223583,21417327,Shared room,Exposition Park,0,0,1,1,30
14197150,21940642,Shared room,Beverly Grove,6,4.5,6,1,29
14613526,89309844,Shared room,Baldwin Hills/Crenshaw,3,2.5,1,1,20
15149108,21940642,Shared room,Beverly Grove,3,4.5,6,1,30
15149614,21940642,Shared room,Beverly Grove,0,0,6,1,30
2061403,8842951,Shared room,Mid-Wilshire,1,0,2,1,40
15419819,94128650,Shared room,Mid-City,0,0,6,1,25
14150020,21940642,Shared room,Beverly Grove,3,4.5,6,1,30
11588550,54407699,Shared room,Mid-City,2,0,1,1,25
14197533,21940642,Shared room,Beverly Grove,5,4,6,1,29
11375898,54407699,Shared room,Mid-City,5,4.5,1,1,25
9565873,35161455,Shared room,Mid-Wilshire,3,4.5,1,1,20
10791419,54407699,Shared room,Mid-City,4,4,1,1,25
13236663,54407699,Shared room,Mid-City,0,0,1,1,25
16870910,12328188,Shared room,Mid-City,0,0,1,1,35
15420103,94128650,Shared room,Mid-City,0,0,1,1,25
15419976,94128650,Shared room,Mid-City,0,0,1,1,25
17240936,10623221,Shared room,Palms,1,0,2,1,32
14519325,61668017,Shared room,Hollywood,10,4.5,1,1,30
16759239,109398642,Shared room,Arlington Heights,2,0,1,1,24
17121880,114891028,Shared room,Westlake,1,0,1,1,18
8592973,45169355,Shared room,Westlake,14,4.5,1,1,30
17221679,99518846,Shared room,Downtown,1,0,1,1,38
16900775,111826945,Shared room,Venice,4,5,1,1,38
14538582,49379348,Shared room,Vermont Square,29,4.5,1,1,22
16687927,109398642,Shared room,Koreatown,1,0,1,1,25
13624188,63951475,Shared room,Westlake,53,4.5,2,1,15
17018464,114030214,Shared room,El Segundo,7,5,1,1,40
17531977,48086838,Shared room,West Hollywood,0,0,1,1,38
9079582,45169355,Shared room,Westlake,6,5,1,1,30
16758345,109398642,Shared room,Arlington Heights,2,0,1,1,27
16777820,107604517,Shared room,Hollywood,3,5,1,1,30
11256529,2682536,Shared room,Exposition Park,9,4.5,1,1,19
17545676,67078536,Shared room,Los Feliz,0,0,3,1,38
16369924,10666984,Shared room,Hyde Park,0,0,1,1,19
16103540,103174281,Shared room,Pico-Union,23,4.5,6,1,15
16579877,57594571,Shared room,Sherman Oaks,0,0,3,1,20
16230660,9387147,Shared room,Los Feliz,2,0,1,1,28
12684792,66181620,Shared room,Koreatown,25,4.5,1,1,25
16178639,105630569,Shared room,Hermosa Beach,10,4,6,1,33
13911705,14397910,Shared room,Sawtelle,21,5,2,1,39
16910440,111826945,Shared room,Venice,2,0,1,1,30
16599206,109398642,Shared room,Arlington Heights,8,4,1,1,24
17237585,45653109,Shared room,Westwood,1,0,1,1,32
13660081,63951475,Shared room,Pico-Union,33,4.5,2,1,15
16918036,112185104,Shared room,Hollywood,1,0,1,1,22
17142400,114891028,Shared room,Westlake,2,0,1,1,20
16779999,109398642,Shared room,Koreatown,0,0,1,1,26
16030836,29340072,Shared room,North Hollywood,0,0,2,1,30
14709182,32103382,Shared room,Hollywood,1,0,1,1,30
11656784,61668017,Shared room,Hollywood,19,4.5,1,1,30
16999575,55067641,Shared room,East Hollywood,4,4.5,1,1,25
1502985,2086656,Shared room,Sawtelle,26,5,1,1,40
16858494,42166654,Shared room,Montecito Heights,11,5,1,1,25
16111651,103174281,Shared room,Pico-Union,10,4.5,6,1,15
17254691,114419787,Shared room,University Park,1,0,1,1,20
15573251,95469270,Shared room,Hollywood,11,4.5,1,1,30
6691720,25321214,Shared room,Los Feliz,31,4.5,1,1,40
16113666,103174281,Shared room,Pico-Union,20,4.5,3,1,15
13603466,63951475,Shared room,Pico-Union,31,4.5,1,1,32
17545934,67078536,Shared room,Los Feliz,0,0,1,1,32
11591375,61162391,Shared room,Mid-Wilshire,18,4,1,1,33
8503404,5102456,Shared room,Mid-Wilshire,36,4.5,1,1,30
17109499,114891028,Shared room,Westlake,1,0,1,1,20
11283640,42331401,Shared room,Sun Valley,22,5,2,1,33
17212484,16781203,Shared room,North Hills,2,0,1,1,30
16736311,107604517,Shared room,Hollywood,4,5,1,1,20
16705218,25319038,Shared room,East Hollywood,2,0,7,1,45
17405171,76844230,Shared room,Hollywood,0,0,1,1,50
14294282,87270689,Shared room,Westlake,9,4.5,2,1,45
15301611,19635408,Shared room,North Hollywood,0,0,1,1,60
11772813,62671763,Shared room,Westwood,5,4.5,1,1,50
9048203,47211225,Shared room,Koreatown,27,5,2,1,49
11848345,48576417,Shared room,Westwood,17,5,1,1,60
12766146,69382319,Shared room,Santa Monica,11,4.5,3,1,49
13325811,42649363,Shared room,Koreatown,29,4.5,2,1,48
14045785,84199788,Shared room,Hollywood Hills,7,5,3,1,59
13479161,1483219,Shared room,Mar Vista,0,0,1,1,50
12092399,64479537,Shared room,Sawtelle,30,5,2,1,50
17614081,119742687,Shared room,Broadway-Manchester,0,0,3,1,46
16726958,109080356,Shared room,Pico-Robertson,2,0,3,1,50
4483120,22627078,Shared room,Palms,69,4.5,2,1,45
13108568,14365675,Shared room,Venice,27,4.5,3,1,60
16914664,62150899,Shared room,Westchester,3,5,2,1,60
10616417,34769112,Shared room,Los Feliz,78,5,1,1,41
17664622,35588980,Shared room,Mid-City,0,0,4,1,50
17570916,52367065,Shared room,Venice,1,0,2,1,49
7206843,29391585,Shared room,Brentwood,24,4,1,1,47
17572649,606278,Shared room,Venice,0,0,2,1,45
15059278,40313309,Shared room,Hollywood,22,4,1,1,43
14141397,72197982,Shared room,Hollywood Hills West,19,4.5,1,1,48
14217775,881396,Shared room,Venice,4,4.5,1,1,45
3980296,4479628,Shared room,Mid-Wilshire,41,4.5,2,1,47
17257300,102788301,Shared room,West Hollywood,1,0,1,1,49
8571607,43361360,Shared room,Venice,80,5,1,1,49
11358465,36136603,Shared room,Sawtelle,33,4.5,2,1,50
16232652,106090580,Shared room,Studio City,10,4,3,1,49
10815644,2086656,Shared room,Sawtelle,41,4.5,1,1,42
8655936,39384670,Shared room,Santa Monica,18,5,1,1,45
14504441,63630671,Shared room,Santa Monica,29,5,1,1,41
9332660,26756368,Shared room,Torrance,0,0,3,1,26
16069129,104685993,Shared room,Cerritos,0,0,1,1,22
14536666,89919698,Shared room,Long Beach,0,0,1,1,40
15683732,52108788,Shared room,Long Beach,0,0,1,1,29
8869414,46425632,Shared room,Long Beach,1,0,1,1,25
15275238,97199124,Shared room,Long Beach,0,0,1,1,30
14886414,93369397,Shared room,Long Beach,0,0,2,1,32
12717606,22235378,Shared room,Long Beach,6,5,1,1,25
13549059,47029978,Shared room,Long Beach,13,4.5,1,1,34
15992197,32782700,Shared room,Long Beach,4,3.5,1,1,28
8780339,19412069,Shared room,Redondo Beach,2,0,2,1,39
14109840,84552320,Shared room,Long Beach,4,5,1,1,40
15302111,97443346,Shared room,Long Beach,0,0,1,1,32
8756748,45920601,Shared room,Lomita,4,5,1,1,24
17196103,111037793,Shared room,Long Beach,0,0,1,1,16
16941325,111826945,Shared room,Venice,1,0,1,1,30
16995266,55067641,Shared room,Beverly Grove,6,4,1,1,25
16988434,113325733,Shared room,Hollywood,0,0,1,1,33
11573431,61162391,Shared room,Mid-Wilshire,17,4,1,1,28
14506546,61668017,Shared room,Hollywood,7,4.5,1,1,30
14157002,58481702,Shared room,Boyle Heights,5,3,1,1,21
16417593,99394960,Shared room,Valley Glen,2,0,4,1,25
15647104,100693005,Shared room,Koreatown,5,5,1,1,35
4795286,4374544,Shared room,Redondo Beach,50,4.5,1,1,31
16638862,109398642,Shared room,Koreatown,2,0,1,1,26
15497301,5380877,Shared room,Koreatown,1,0,1,1,29
16532152,107926942,Shared room,Valley Glen,2,0,4,1,25
13525944,61695479,Shared room,Westwood,11,4.5,2,1,35
16653294,107604517,Shared room,Hollywood,3,4.5,1,1,20
9396451,38269913,Shared room,Sherman Oaks,14,5,1,1,34
17031719,55067641,Shared room,Sawtelle,0,0,1,1,26
16941051,111826945,Shared room,Venice,3,4.5,1,1,30
16758990,109398642,Shared room,Koreatown,1,0,1,1,23
17122334,114891028,Shared room,Westlake,4,4.5,1,1,20
17330734,54399349,Shared room,Venice,2,0,1,1,39
12368071,32103382,Shared room,Hollywood,42,5,1,1,30
12685144,66181620,Shared room,Koreatown,32,4.5,1,1,25
17437133,24681947,Shared room,Koreatown,0,0,2,1,31
15331417,37731911,Shared room,Larchmont,22,4.5,1,1,25
17545550,24681947,Shared room,Koreatown,0,0,2,1,35
17420647,114419787,Shared room,Exposition Park,0,0,1,1,19
14505523,61668017,Shared room,Hollywood Hills West,9,4,1,1,30
16113995,103174281,Shared room,Pico-Union,3,5,4,1,15
16600545,109398642,Shared room,Koreatown,1,0,1,1,25
16978192,113325733,Shared room,Hollywood,2,0,1,1,33
15668989,67750095,Shared room,Westwood,1,0,2,1,31
11594225,60296272,Shared room,Burbank,30,4.5,1,1,32
6466935,6484853,Shared room,El Segundo,121,4.5,1,1,28
9320942,12186758,Shared room,Hollywood Hills,3,4.5,1,1,30
11591290,61162391,Shared room,Mid-Wilshire,31,4.5,1,1,23
14504899,61668017,Shared room,Hollywood,18,4.5,1,1,30
15146992,21940642,Shared room,Mar Vista,4,4.5,4,1,31
16439544,107604517,Shared room,Hollywood,6,5,1,1,25
17024792,113325733,Shared room,Hollywood,2,0,1,1,33
11651823,61668017,Shared room,Hollywood,46,4.5,1,1,30
16561092,10666984,Shared room,Hyde Park,1,0,1,1,19
11656185,61668017,Shared room,Hollywood,28,4.5,1,1,30
16405871,41908561,Shared room,Palms,8,4.5,4,1,35
17267695,114419787,Shared room,Exposition Park,1,0,1,1,19
16987847,55067641,Shared room,Beverly Grove,2,0,1,1,22
13604416,63951475,Shared room,Pico-Union,33,4.5,2,1,15
16966930,113325733,Shared room,Hollywood,1,0,1,1,33
13566915,63104775,Shared room,Koreatown,26,5,2,1,40
17301577,64980630,Shared room,Westwood,0,0,1,1,35
12367533,32103382,Shared room,Hollywood,24,5,1,1,30
15735939,101678545,Shared room,North Hollywood,14,4.5,3,1,29
16934199,97294147,Shared room,Westlake,1,0,1,1,24
12684974,66181620,Shared room,Koreatown,14,4.5,1,1,25
11858355,18587129,Shared room,Valley Glen,7,4.5,2,1,30
15394375,678493,Shared room,Santa Monica,23,4.5,2,1,35
15806592,99357956,Shared room,Monterey Park,11,4.5,3,1,20
16758832,109398642,Shared room,Arlington Heights,1,0,1,1,23
16261555,96355373,Shared room,Long Beach,2,0,2,1,25
16782776,109087828,Shared room,Venice,4,5,1,1,30
8227513,32103382,Shared room,Hollywood,57,4.5,1,1,30
16696566,109398642,Shared room,Koreatown,1,0,1,1,24
17254585,114419787,Shared room,University Park,2,0,1,1,22
16703741,109398642,Shared room,Arlington Heights,1,0,1,1,25
16589205,109398642,Shared room,Arlington Heights,1,0,1,1,23
16740149,109087828,Shared room,Venice,1,0,1,1,30
16618158,109087828,Shared room,Venice,5,4.5,1,1,30
16632785,109398642,Shared room,Koreatown,3,5,1,1,25
16674812,109087828,Shared room,Venice,11,4.5,1,1,30
16887159,112185104,Shared room,Downtown,4,4,1,1,22
16861615,112185104,Shared room,Hollywood,0,0,1,1,22
17555280,114419787,Shared room,University Park,0,0,1,1,24
16782622,109087828,Shared room,Venice,6,4.5,1,1,30
17210698,114419787,Shared room,Exposition Park,2,0,1,1,20
16636776,109087828,Shared room,Venice,10,4.5,1,1,30
15363940,37731911,Shared room,Larchmont,20,4.5,1,1,25
16780115,109398642,Shared room,Arlington Heights,4,5,1,1,26
11635581,61668017,Shared room,Hollywood,39,4.5,1,1,30
6515492,4374544,Shared room,Redondo Beach,47,4.5,1,1,31
8227921,32103382,Shared room,Hollywood,54,4.5,1,1,30
16661769,109087828,Shared room,Venice,16,4.5,1,1,30
17332364,114419787,Shared room,Exposition Park,1,0,1,1,22
15344647,37731911,Shared room,Larchmont,20,5,1,1,25
16696933,109398642,Shared room,Arlington Heights,6,4.5,1,1,24
11657035,61668017,Shared room,Hollywood,36,4.5,1,1,30
16736025,107604517,Shared room,Hollywood,3,4.5,1,1,15
1072235,4374544,Shared room,Redondo Beach,59,4.5,1,1,31
17289529,114030214,Shared room,El Segundo,6,5,1,1,32
13066724,34153038,Shared room,Westlake,19,4,1,1,25
15394184,678493,Shared room,Santa Monica,20,5,1,1,33
16590143,109398642,Shared room,Arlington Heights,1,0,1,1,24
16770645,109087828,Shared room,Venice,8,5,1,1,30
16999775,55067641,Shared room,West Los Angeles,8,4.5,1,1,26
16875001,112185104,Shared room,Hollywood,3,5,1,1,20
16816739,111826945,Shared room,Venice,5,5,1,1,30
17143103,114891028,Shared room,Westlake,2,0,1,1,18
15344579,37731911,Shared room,Larchmont,6,5,1,1,25
17046815,114419787,Shared room,Exposition Park,0,0,1,1,18
11256610,2682536,Shared room,Exposition Park,2,0,1,1,25
12404890,32103382,Shared room,Hollywood,47,5,1,1,30
17572140,93537631,Shared room,Harvard Heights,1,0,1,1,23
9450156,6484853,Shared room,El Segundo,89,5,1,1,28
16394056,57594571,Shared room,Sherman Oaks,2,0,1,1,20
17078134,114419787,Shared room,University Park,3,4.5,1,1,18
13279624,74862367,Shared room,Palms,0,0,1,1,35
16240325,95469270,Shared room,East Hollywood,5,4,1,1,30
13063249,34153038,Shared room,Westlake,26,5,1,1,28
15940237,69717978,Shared room,Van Nuys,6,4.5,2,1,30
17239515,10623221,Shared room,Palms,2,0,1,1,27
15511455,65509525,Shared room,Tarzana,6,5,1,1,33
17128344,2148284,Shared room,Palms,1,0,2,1,32
14935185,89916786,Shared room,Inglewood,41,5,1,1,20
16636899,109087828,Shared room,Venice,9,5,1,1,30
17142129,114891028,Shared room,Westlake,1,0,1,1,19
16560565,10666984,Shared room,Hyde Park,2,0,1,1,21
16312317,103174281,Shared room,Pico-Union,8,5,2,1,15
16937742,105878953,Shared room,Burbank,4,5,1,1,35
13226712,47512514,Shared room,Sawtelle,40,5,1,1,30
837103,4374544,Shared room,Redondo Beach,112,4.5,1,1,31
16933655,97294147,Shared room,Westlake,1,0,1,1,24
12567984,61162391,Shared room,Mid-Wilshire,36,4,1,1,28
16736881,107604517,Shared room,Hollywood,7,4.5,1,1,15
8943149,1248612,Shared room,Sawtelle,110,5,1,1,27
15394484,678493,Shared room,Santa Monica,26,5,1,1,33
17017418,114030214,Shared room,El Segundo,7,5,1,1,32
17256730,112185104,Shared room,Hollywood,0,0,1,1,22
8227830,32103382,Shared room,Hollywood,107,4.5,1,1,30
16988252,113325733,Shared room,Hollywood,5,5,1,1,33
17290873,115513099,Shared room,Gardena,0,0,1,1,12
16696693,109398642,Shared room,Arlington Heights,5,5,1,1,23
15344463,37731911,Shared room,Larchmont,11,5,1,1,26
15522170,82589003,Shared room,North Hollywood,25,4.5,2,1,31
14506457,61668017,Shared room,Hollywood,18,4.5,1,1,30
17048534,114419787,Shared room,University Park,4,4.5,1,1,20
17240769,104424462,Shared room,Westchester,12,4.5,1,1,22
16830582,111826945,Shared room,Venice,11,4.5,1,1,30
10933042,3947940,Entire home/apt,Bel-Air,0,0,14,7,4200
15831485,30444001,Entire home/apt,Valley Village,0,0,16,7,1500
12593135,68317105,Entire home/apt,Chinatown,0,0,16,1,3000
5328694,17346879,Entire home/apt,Sherman Oaks,0,0,12,7,2000
15549465,36730425,Entire home/apt,Brentwood,1,0,12,4,2000
6156150,7356648,Entire home/apt,Redondo Beach,0,0,10,5,650
15552305,989176,Entire home/apt,East Hollywood,7,5,10,0,500
15453472,14365675,Entire home/apt,Venice,1,0,9,2,290
10590610,50999731,Entire home/apt,Beverly Crest,0,0,14,6,3250
